KEY	511145-E_coli_Wisniewski_2014_cpc.txt_Unnamed: 1	511145-Ecoli_APEX_arike_2012.txt_Unnamed: 1	511145-Ecoli_Krug_2013.txt_Unnamed: 1	511145-Ecoli_Krug_2013_emPAI.txt_Unnamed: 1	511145-Ecoli_emPAI_arike_2012.txt_Unnamed: 1	511145-Ecoli_iBAQ_arike_2012.txt_Unnamed: 1	511145-Ecoli_strainK12_PRIDE.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_12189_E__2reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_17112_E__2reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_18119_E__5reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_29780_E_BTO0000214cellculture_2reps.txt_Unnamed: 1	511145-GPM_201408.txt_Unnamed: 1	511145-Lu_ecoli_2007.txt_Unnamed: 1	511145-PXD020761_Midha_Sci_Data_2020_Ecoli_DIA-SWATH.txt_Unnamed: 1	511145-Taniguchi_2010_Table_S6.txt_Unnamed: 1	511145-WHOLE_ORGANISM-integrated.txt_Unnamed: 1	511145-WT-lewis-peptide_count.txt_Unnamed: 1	511145-ecoli1_HCD_CID_PRIDE.txt_Unnamed: 1	511145-ecoli2_resolutionCombination_PRIDE.txt_Unnamed: 1
b2642	0	0	0	0	0	0	7.67	7.24	0	20.0	3.33	0.374	0	0	0	4.63	0	0	15.0
ENSB:mkp0aisYT3mNPD8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b2644	0	0	0	0	0	0	36.6	0	0	0	18.2	0	0	0	0	3.81	0	0	0
b2645	0	0	0	0	0	0	33.4	0	0	0	0	0	0	0	0	0.58	0	0	0
b2646	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	12.3	0	0	0
ENSB:gcD2pcxzpsx1zI1	0	0	0	0	0	0	11.8	0.896	0	0	2.06	0	0	0	0	0.739	0	0	0.96
ENSB:joAQrhFA7XK0I1-	0	0	17.1	1.16	32.7	0	0	27.9	0	0	8.82	82.1	0	0	0	7.79	0	0	0
ENSB:I8lwW9s7H7KEi_7	0	0	27.7	0.932	0	0	12.3	16.0	0	6.31	2.83	14.3	0	0	0	3.86	0	0	2.96
ENSB:REQlXoybLpMg-Ui	13.7	771	826	29.6	412	503	479	336	5.72	262	553	334	0	24.2	373	299	0	40.5	141
ENSB:xnG0B5DAmwVNrMJ	2.93	852	648	35.6	367	550	426	134	88.2	295	355	349	0	42.4	0	242	11.3	16.1	153
ENSB:eLGQVWEtHfiSOLm	0	0	1.26	0.195	0	0	16.4	0	0	13.0	0	0	0	0	0	2.25	0	0	6.29
ENSB:ddtcBGYpZtJ7046	6.02	0	0.025	0.015	0	0	0	13.9	0	0	0	0.591	0	0	0	31.5	0	0	178
ENSB:ep8rCDJ6evF6shJ	186	4628	2976	102	12451	5290	157	2430	0	1441	5967	2256	0	167	0	2659	0	0	1441
ENSB:0YPwBB_EInYxF53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:SkEPrMHJyEGoDIq	92.3	0	2.91	1.22	0	0	0	121	0	0	0	13.2	0	1.14	213	18.6	0	0	0
ENSB:BBmbqcQAHnCuog4	35.7	0	67.0	3.38	0	0	0	196	11.7	204	11.8	46.9	0	5.57	810	79.5	0	0	90.8
ENSB:UfwimiV_aP7y43_	1438	974	536	9.11	639	393	1913	941	2564	1466	1102	1090	1127	427	0	1136	343	1453	1766
ENSB:clyv2ADa8A79BDY	0	0	0	0	0	0	35.2	0	0	61.2	0	0	0	0	0	8.83	0	0	25.8
ENSB:jB1SObi2AxpTr3y	0	0	10.9	0.689	0	0	0	38.6	0	0	0	6.33	0	0	0	1.23	0	0	0
ENSB:7U_ssJ-JuSslWb2	0	227	578	1.3	509	254	334	912	0	290	481	2.57	0	0	0	216	0	0	149
ENSB:x6QupAdSz-87iPM	0	0	1.65	0.267	0	0	0	0	0	0	0	0	0	0	768	36.8	0	0	0
ENSB:5UUYVlg7Q5igUxc	0	0	37.6	1.67	0	0	19.6	22.7	0	0	0	3.21	0	0	0	2.78	0	0	0
ENSB:JozUhXVfSdd8uHh	0	5.36	530	25.1	0	0	10.7	4.59	0	186	1.55	46.5	0	3.5	0	62.8	0	55.6	86.1
ENSB:OO4Zq3IA3l5U72l	0	0	1040	8.88	0	0	59.7	10.4	0	650	0	146	0	0	0	172	0	147	329
ENSB:YbztmeIz4DAyiTn	0	0	33.0	1.17	25.4	0	13.3	0	0	173	13.6	37.1	0	10.0	0	34.7	47.3	0	81.6
ENSB:5Xxg_fPR4nvGshv	0	0	7.28	0.187	0	0	0	0	0	119	0	181	0	0	0	51.0	0	0	208
ENSB:hSguyMy5wsdau8-	0	90.1	5.94	0.3	32.7	34.2	428	38.5	0	856	32.7	174	0	19.8	0	198	74.9	112	605
ENSB:HEm6HNqsDad_l_J	0	0	0	0	0	0	0	0	0	0	0	2.44	0	0	0	0.096	0	0	0
ENSB:UVjk8dEeKe2qxNp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:sKVse7a3jJjpVJa	255	29.2	71.0	6.66	59.6	30.9	617	437	0	998	77.1	364	1147	108	0	288	26.3	128	692
ENSB:SyOxnW3RWZVFMGq	107	0	15.2	2.34	0	0	49.9	44.7	21.4	29.9	0	31.2	0	68.6	0	20.8	27.8	0	23.9
ENSB:_hb-UL5ISC1CYTY	0	0	0.313	0.064	0	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0
ENSB:VjSaLG7d2s5nafT	514	1404	692	3138	1648	1430	2390	1327	757	1615	896	953	0	0	0	1318	1365	3107	1697
ENSB:AYyn-QAAB_OIyA7	128	0	247	5.31	44.0	47.8	654	164	101	310	28.6	196	0	114	264	130	32.5	102	180
ENSB:6zY5yEoiF7V312a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:wNK7AMmH8OTJYLv	6.34	0	1.81	0.369	0	0	0	120	0	91.7	0.845	30.1	0	1.33	151	24.5	21.6	0	43.2
ENSB:yEh0V8tNZWZsVoG	1925	1149	593	13.9	2614	1517	3122	2094	2473	0	934	745	0	97.4	5013	1024	621	237	0
ENSB:qHja1yMUIREExtv	540	754	674	16.0	593	475	1035	450	565	676	582	610	667	1320	911	626	267	1096	447
ENSB:nupGnSbxE7q7Glu	0	0	3.42	0.278	0	0	0	15.6	0	22.8	0	4.24	0	0	0	3.73	0	0	10.5
ENSB:IQKgjIU8c3sxIIU	886	969	647	7.9	599	424	724	520	997	1085	656	484	360	541	0	967	295	4376	928
ENSB:XrGKfA4AodZmzk1	68.2	35.1	52.3	10.8	70.4	72.7	10.3	193	42.2	303	69.8	117	0	5.44	0	79.0	0	0	148
ENSB:emUiMLGQpLzwbAF	34.3	0	46.7	1.38	0	0	6.38	66.5	15.9	27.4	0	56.4	0	2.07	1.66	12.5	0	0	12.6
ENSB:zUitM-SvNr7X703	0	0	0	0	0	0	0	0	0	0	0	16.6	0	0	0	0.655	0	0	0
ENSB:N8O89YVM-YcGtJt	27.9	0	0	0	0	0	0	3.36	0	0	0	26.3	0	6.56	0	3.22	0	0	0
ENSB:SuWRHx8r-uslyE4	4.45	0	0	0	0	0	0	56.5	0	0	0	7.55	0	8.62	0	1.38	0	0	0
ENSB:7F-B6Ht_1Okj2Xd	8.73	0	0	0	0	0	0	0	0	0	0	33.1	0	12.3	0	2.25	0	0	0
ENSB:T-zTW0c0enmUZOz	0	0	0	0	0	0	0	0	0	0	5.08	0	0	0	0	0.884	0	0	0
ENSB:NwdB3zx-VlnXCYG	20.4	0	16.5	1.8	0	0	10.4	42.8	0	0	0	5.65	0	6.56	0	3.38	0	0	0
ENSB:d1s-6BzUm6yLCYr	110	20.5	21.3	1.38	37.6	14.1	9.93	83.6	25.4	39.4	24.8	45.2	0	31.7	0	27.3	0	0	22.4
ENSB:mC73oeoBlJNlYgW	7.31	0	3.24	0.204	0	0	0	1.61	0	0	2.33	0	0	0	0	1.12	0	0	0
ENSB:7ogmoBSXnUC22iu	0	0	4.45	0.193	0	0	36.2	0	0	0	0	0.32	0	0	0	0.889	0	0	0
ENSB:rwiSruRD6qz8m8p	0	0	0.718	0.096	0	0	16.0	4.8	0	0	2.92	0	0	0	0	0.874	0	0	0
ENSB:L3kWpunyGMP4bfc	2.48	0	0.245	0	0	0	4.92	7.16	11.5	3.1	2.53	0.384	0	0	0	1.59	0	0	1.45
ENSB:bSTDvcvUjCHfAft	0.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0
ENSB:DmxOBSQ97Qpx5fZ	0	0	1.25	0.169	0	0	0	34.9	0	0	0	16.8	0	2.93	0	1.73	0	0	3.31
ENSB:Sb2L64tX1_X4PP-	0	0	0	0	0	0	8.81	12.1	0	0	0.739	0	0	0	0	0.398	0	0	0
ENSB:lhuiaZaNGxVYBts	0	0	5.91	0.266	0	0	7.96	6.71	0	0	0	0.577	0	0	0	0.554	0	0	0
ENSB:9k0YsoCvBSaIKps	40.6	0	3.72	0.909	0	0	0	109	0	0	0	9.64	0	5.53	120	10.4	0	0	0
ENSB:_pjdY8CL9fcVvKU	0	0	4.69	0.096	0	0	0	0	0	0	12.8	0	0	0	0	2.49	0	0	0
ENSB:Gqvs1PcZqHvXYD1	0	0	0	0	0	0	0	3.2	0	0	4.69	0	0	0	0	0.846	0	0	0
ENSB:vQehk2ia_VLajle	0	0	0	0	0	0	26.7	10.8	27.8	0	2.43	0	0	0	0	10.3	0	0	48.7
ENSB:JXDbAtw7WsE8QVY	0.159	0	0	0	0	0	19.5	5.76	15.1	0	0.741	0	0	0	17.2	2.5	0	0	3.94
ENSB:ku9_jaahGdxUdqZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:_n8Yubp2DuBsgLP	0	0	0.28	0	0	0	0	0	0	0	0.814	0	0	0	0	0.157	0	0	0
ENSB:0-0JH9GOPpWvWYk	0	0	0	0	0	0	8.75	0	42.9	0	0	0	0	0	0	1.47	0	0	0
ENSB:LBjSvoZ4CLRE__V	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.9	1.33	0	0	0
ENSB:r4sXeENA9aVicxk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6	0.937	0	0	0
ENSB:xs-6DEt5y1HDK8G	133	0	0	0	0	0	24.7	0	65.3	0	0	1.74	0	4.18	35.7	13.7	0	0	0
ENSB:9JjpFgKmpVXBnYN	0	0	0	0	0	0	0	0	114	0	0	0	0	0	23.8	4.64	0	0	0
ENSB:zu47_1NaWeoB6aA	12.4	0	0	0	0	0	8.64	2.29	0	14.9	0	0	0	0	40.8	5.14	0	0	7.07
ENSB:k140lwQvauulMqR	63.4	0	9.72	0.516	0	0	0	10.4	0	0	0	2.89	0	0	3.25	5.4	0	0	0
ENSB:fc_isogmXIt2odI	5.38	0	0.406	0.072	0	0	17.6	5.37	0	0	0.956	2.92	25.6	0	0	1.6	0	0	0.276
ENSB:FjE5o1uCPW4JCtL	0	0	0.159	0.096	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0
ENSB:ElM-0g96kAUScGQ	39.9	0	26.4	1.55	0	0	37.1	45.4	85.4	38.6	0.607	38.2	0	41.1	0	17.4	0	16.6	17.7
ENSB:jDbHetOK_DeNET0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b2735	4.9	0	7.68	1.03	0	0	0	10.8	0	0	0	5.7	0	0	0	15.1	280	0	0
b2736	43.3	0	0.069	0.019	0	0	0	0	0	0	0	0.25	0	0	0	3.08	0	0	0
b2737	27.4	0	0	0	0	0	0	7.01	0	0	0	0	0	0	0	2.0	0	0	0
b2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74	0	0	10.0
b2739	15.0	0	0.331	0.096	0	0	0	5.55	2.83	0	0	0	0	0	0	1.22	0	0	0
b2740	0	0	0	0	0	0	0	10.2	0	0	0	0	0	0	0	0.098	0	0	0
ENSB:J8qFbn85X7qXJSp	1.33	410	61.3	1.07	298	142	61.8	132	0	519	484	83.7	0	85.9	0	221	0	0	314
ENSB:oGA0zg8zrnQAYK9	186	0	306	3.82	0	0	256	180	291	254	0	252	0	67.2	0	96.2	0	0	138
ENSB:-2lkLh1X9PP01qh	50.7	0	83.1	8.87	0	0	235	297	30.6	18.8	0	39.7	0	8.49	0	20.7	0	0	8.74
ENSB:F323bO0gh228Ch1	25.8	0	22.7	2.95	0	0	106	64.7	103	59.2	0	12.0	0	18.3	0	20.7	0	32.3	27.8
ENSB:5_0AT6LIDlKbwbj	124	28.7	44.7	2.48	29.3	0	201	106	101	48.0	15.2	68.6	0	54.1	105	46.8	0	81.8	22.2
ENSB:-GsifOVSO-pH-1H	179	0	70.2	4.09	0	0	0	227	321	330	0	129	0	0	389	110	0	151	149
ENSB:7lZyrLEFB27-krH	22.7	0	29.4	1.79	0	0	0	74.4	0	33.3	0	35.9	0	30.4	0	11.0	0	0	15.8
ENSB:i6tJLg92hhZKdvm	0	0	14.3	0.668	0	0	35.8	29.0	71.0	0	0	29.3	0	0.683	0	5.06	0	0	0
ENSB:qju57yv7AGlv6HR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:MC0cE-2KADtTGo1	0	59.0	140	6.64	0	0	868	70.1	0	0	21.8	69.2	0	0	0	35.6	0	0	14.3
ENSB:H57PPYpMh8OOIam	0	442	633	37.1	274	249	859	271	0	0	318	292	1284	1.05	41.2	222	36.1	422	0
ENSB:y6G6WdRfCg_ReSj	0	77.5	611	57.6	142	321	51.9	486	0	0	163	292	2305	0	0	189	84.1	564	0
ENSB:09fQgws71opj2KF	11.6	0	0.067	0.032	0	0	24.6	4.72	2.37	7.99	0	0	0	0	0	3.16	0	0	7.47
ENSB:9MibNwVyMdFDvIx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:endspPdm8vqSUS1	0	0	0	0	0	0	0	0	0	13.5	0	0	0	0	24.9	3.07	0	0	6.08
b2756	0	0	0	0	0	0	44.8	0	0	0	11.7	0	0	0	0	2.81	0	0	0
b2757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754	0	0	4.33
ENSB:TfMgEf1GgWAGeN-	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	2.07	39.4	0	0.25
b2759	0	0	0	0	0	0	17.4	7.22	0	0	0	0	0	0	0	0.372	0	0	0
b2760	0	0	0	0	0	0	12.0	2.18	0	0	1.8	0	0	0	0	0.542	0	0	0
ENSB:aT2dKobMmcVsKDS	0	0	0	0	0	0	4.78	2.58	0	0	0	0	0	0	0	0.108	0	0	0
ENSB:8-oN7mtBt48kqMK	0	424	443	16.3	251	162	381	374	5.91	0	309	167	565	6.61	0	151	107	24.0	0
ENSB:8ILluIHIEqRdrWL	0	829	78.0	4.5	538	347	646	605	0	0	705	305	1509	6.25	0	342	540	683	0
ENSB:EUX58U5UH18ry-P	0	433	337	4.08	359	300	633	393	0	0	513	295	2490	5.89	0	273	164	466	0
ENSB:VAETQldmUfCDdiD	55.3	0	4.11	0.704	0	0	0	186	41.1	113	2.49	40.4	0	0	197	34.6	0	0	52.0
ENSB:RHQjTciiyguv7SW	0	0	0	0	0	0	0	3.22	0	0	0	0	0	0	0	0.031	0	0	0
ENSB:g7lGmQPdOtjoSNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:YRs4cXMj2XmNq-t	1.88	0	0	0	0	0	19.5	0	0	0	0	0	0	0	0	1.63	0	0	6.65
ENSB:SRqtTbC9YDrN7mw	0	0	0	0	0	0	38.4	4.27	0	0	0	0	0	0	0	0.709	0	0	0
ENSB:NQMHkTHu8SJWcZm	0	0	0	0	41.5	0	31.1	0	0	0	62.6	0	0	0	0	13.7	0	0	0
ENSB:ZEJicU1bJNmBHCu	0	0	0	0	0	0	41.6	0	0	0	0	0	0	0	0	0.724	0	0	0
ENSB:FE-9564h5z-Qlsq	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	3.92	0.466	0	0	0
ENSB:qlLi0Oc2IdBILUv	0	0	0	0	0	0	0	4.73	0	0	0	0	0	0	0	0.045	0	0	0
ENSB:eghGnQ-mzkV7IZe	20.3	0	0	0	0	0	33.4	15.7	0	4.04	9.83	0.169	0	0	11.4	5.63	0	0	5.5
ENSB:Cq5YQpR0s5f0SN2	19.2	0	12.9	0.967	0	0	24.1	92.4	0	32.5	0	38.1	0	17.8	248	21.9	0	0	15.3
ENSB:WoDZjC1_eTrOm38	0	0	0	0	0	0	0	3.48	0	22.8	0	0	0	0	0	3.23	0	0	10.4
ENSB:u0DlcoHaNFhyswZ	4227	5092	4229	131	5062	6360	6185	3538	6311	4390	6628	5708	4559	4362	6000	7156	7118	31603	4309
ENSB:xD3pXoBB5f6rWW6	705	271	356	6.77	112	145	1692	314	635	751	118	468	0	1606	0	508	237	1502	635
ENSB:HEAfEtlDvqQ6Neg	55.8	0	11.2	0.75	0	0	0	5.75	0	47.3	0	4.17	0	17.5	0	12.4	0	0	24.4
ENSB:cf-ocSsBc3XeYR-	0	0	24.0	4.03	0	0	0	7.15	0	0	0	4.1	0	6.05	0	1.81	0	0	0
ENSB:zAgHXl6WY8q-EOS	0	0	0	0	0	0	0	0	0	0	0	25.6	0	0	0	1.01	0	0	0
ENSB:vyCvXgygcvXFu-b	153	24.4	25.5	1.37	14.7	46.4	33.3	119	47.2	122	20.1	58.2	0	21.1	0	46.4	24.1	0.496	76.3
ENSB:G01EjmEdXLS23je	9.59	0	3.62	0.47	0	0	0	7.45	0	0	0	4.67	0	5.82	0	1.3	0	0	0
ENSB:1nH5sl-S6_Au3ji	2.32	0	5.41	0.474	0	0	0	16.2	0	10.2	1.18	3.51	0	8.64	23.0	3.75	0	0	4.78
ENSB:JA5CNR3dK0X_2mG	240	0	17.3	0.967	0	0	35.6	5.96	0	4.97	0	16.4	0	7.1	0	20.2	0	0	2.3
ENSB:rZnbA8Czjtt-zHg	6.3	0	0	0	0	0	7.36	0	0	0	0	1.87	0	0	0	0.648	0	0	0
ENSB:xxxtWok9J_rx5V4	0.135	0	0	0	0	0	34.5	3.44	0	0	0	0	0	0	0	6.76	123	0	0
ENSB:rutXzTAFsRAL7lx	47.2	553	108	1.42	226	296	23.8	194	0	342	273	114	0	22.4	0	169	0	28.6	211
ENSB:g-H-RvF_Ojpc01K	4.79	0	23.5	0.759	0	0	0	9.95	0	0	0	3.73	0	3.59	0	1.97	0	0	0
ENSB:3kPYP1tDmv8-5eO	7.53	0	2.55	0.535	0	0	68.4	190	0	36.8	0	11.3	0	0.989	0	9.37	0	0	16.9
ENSB:WuARyWQjCP8xMS2	6.74	0	111	3.12	0	0	206	151	0	0	12.4	18.2	0	1.33	120	20.3	0	0	0
ENSB:lTVGj95_NHG_fQr	91.3	92.1	147	2.71	79.1	23.9	46.5	125	15.0	172	31.0	72.3	0	52.7	0	61.8	0	0	87.7
ENSB:XeQe6hNgVXrdSu1	189	9.74	184	10.0	35.7	10.8	261	164	199	204	10.5	125	0	29.3	0	91.4	0	79.4	154
ENSB:mubykFnD5cMpzm8	187	0	9.48	0.774	0	0	139	0	0	1283	0.35	183	0	69.2	0	359	0	0	1471
ENSB:qOqsQxog6ydsOoC	2.28	13.2	0.509	0.109	0	0	28.4	0	0	4.09	0.546	122	0	124	0	10.8	0	0	5.74
ENSB:M8tRry-gf7WvFqZ	9.47	0	4.7	0.714	0	0	12.7	11.6	35.1	107	0	7.0	0	0	44.0	20.2	0	0	51.4
ENSB:StSJiul6IB9UJZ3	288	88.7	16.7	0.717	63.0	120	65.7	91.4	1383	158	76.3	17.1	0	10.4	0	112	0	0	73.9
ENSB:zNtwuUw9G7latet	0	0	1.1	0.116	0	0	0	28.6	0	0	0	3.96	0	0	0	0.495	0	0	0
ENSB:NtMogItpp9Zn9CL	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	1.93	0	0	0
ENSB:ZFhTX7OLJ-gTdsz	30.9	0	4.71	0.464	0	0	44.0	2.04	56.5	6.61	0.379	15.9	0	0	0	7.31	0	0	7.1
ENSB:Rxcm7B6Aw3_UJnR	2.84	0	0	0	0	0	24.6	0	0	0	0	0	0	0	125	7.4	15.9	0	0
ENSB:DEDgWj8rvCeuPM8	453	0	278	7.88	0	0	0	376	167	199	0	118	0	1.66	53.0	110	0	230	95.4
ENSB:BNHXQ7UJsTV2iGf	7.11	0	0.148	0.055	70.4	0	15.0	26.3	24.2	0	31.3	13.7	0	2.06	0	13.9	44.9	0	0
ENSB:eLhD6l52nUYfYyq	99.9	0	23.3	1.29	0	16.9	19.3	91.9	51.9	80.3	6.74	32.7	0	56.7	0	26.6	0	0	36.6
ENSB:mRPEPZzwnXXqt_V	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:TANAIAvzV_xXWbI	25.1	0	10.8	0.723	0	0	31.8	137	0	13.5	20.0	12.1	0	5.69	0	10.3	0	0	6.26
ENSB:9VhTq_FfKbT4wNY	0	582	2576	3.2	379	605	0	2559	0	3809	755	608	0	1.0	0	1125	0	0	2954
ENSB:weSJeZFrmHHDU8-	9.48	0	10.2	0.698	0	0	13.7	7.85	0	45.8	0	12.3	0	10.2	114	14.2	0	0	21.1
ENSB:YbWrwCtadZ2dqTb	4.27	33.1	54.5	2.87	76.7	18.3	41.1	295	49.9	63.8	88.7	104	0	21.9	0	45.1	0	18.6	29.4
ENSB:rfsMsl82bARQPKI	34.7	0	33.1	0.509	0	0	0	33.5	0	0	5.08	41.6	0	32.9	0	17.7	0	95.3	13.7
ENSB:amXAAXBMVH2Gt0_	61.0	0	11.8	0.802	0	0	7.02	66.9	0	15.2	3.57	96.7	0	70.3	18.3	15.1	0	0	6.92
ENSB:6Hz-mYLM4qA7Hek	0.617	0	0.827	0.179	0	0	16.2	13.8	0	0	0.509	34.2	0	15.0	0	2.35	0	0	0
ENSB:ZoS06xkvfQSRVOR	6.12	127	33.7	1.55	25.9	68.0	20.2	176	104	0	166	114	47.4	0	0	54.4	24.7	31.9	0
ENSB:apEjyGp2OdhIpyb	16.9	4.87	7.44	0.937	0	0	0	8.06	0	0	4.62	6.23	0	2.47	50.4	5.48	0	0	0
ENSB:8eM3a0lwq8NsDfo	3.04	0	6.57	0.368	0	0	2.16	6.26	0	0	0.669	2.24	0	9.2	6.42	1.53	0	0	0.536
ENSB:Eoz3HcI4GC63Nmh	5.06	0	46.9	3.81	0	0	36.7	57.2	9.46	73.1	5.9	38.7	0	13.3	0	17.9	0	0	34.5
ENSB:w-pLRy39SaUKba1	10.9	0	7.05	0.529	0	0	14.5	20.7	0	10.6	0.631	4.04	0	7.69	0	3.86	0	3.31	4.95
ENSB:swPtlQamibe_tm_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:ZLoxZZoh5_tmrho	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:NkRCpaNqixd-T6j	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:CJsj4z6X0_13-9f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:OfTEt-IIY44OiRs	158	243	306	14.0	41.0	64.2	1151	200	342	477	195	208	0	89.3	495	256	0	0	476
ENSB:Sl0RMlpQXj6WNhA	2.73	0	8.05	0.158	0	0	0	146	67.7	19.4	0	31.2	0	14.4	0	8.49	0	0	9.01
ENSB:uzJvaGLe_UYX5pJ	29.8	20.0	72.1	4.34	22.5	24.4	9.73	152	0	106	13.9	63.6	0	29.6	0	31.8	0	0	52.9
ENSB:tQNoMAGB1zI7x8b	0	0	20.4	0.565	0	0	37.6	78.8	0	20.1	14.3	25.6	0	4.6	379	27.2	0	0	9.91
ENSB:cPylu-1GKwDV_l6	81.8	0	0.23	0.067	0	0	0	4.93	0	0	12.1	0.654	0	0	12.0	8.56	0	0	0
ENSB:6ezw8qAH35u7ymG	0	0	3.57	0.204	0	0	15.2	0	0	0	2.37	0	0	0	0	0.877	0	0	0
ENSB:79PrCsYPaAAjNIP	0	0	308	7.94	0	0	0	1454	403	0	0	188	0	12.5	0	51.1	0	0	0
ENSB:LrerEcZivc4N-hE	142	431	241	4.14	239	245	129	213	51.8	42.1	293	218	0	54.8	0	142	0	89.9	19.7
ENSB:1zrLjTaaJGmp5Yx	0	0	2.17	0.139	0	0	0	0	0	0	0	0	0	0	0	0.122	0	0	0
ENSB:O4su6JPjr__3lWC	1.97	0	24.5	1.19	0	0	0	7.48	0	7.56	1.73	5.89	0	15.4	0	3.59	0	0	3.5
ENSB:zaO5cTZr2QFlb2T	19.6	0	10.1	1.88	0	0	19.2	0	0	0	0	41.8	0	10.8	0	4.26	0	0	0
ENSB:JORtl_mkemxcwvG	16.5	0	25.6	1.37	25.4	39.9	5.86	103	15.6	0	11.1	172	102	0.604	119	29.0	0	84.3	0
ENSB:PxlDbZ7cT-ufk3x	6.53	0	1.74	0.41	37.6	0	0	0	0	0	2.67	2.89	0	0	0	3.19	0	0	0
ENSB:VR7y1TdiAfgQzm9	0	0	31.0	3.53	0	0	0	58.5	0	42.4	10.4	39.7	0	13.1	0	12.3	0	2.23	19.8
ENSB:TAoW-toK1suMQgc	0	0	0.18	0.041	0	0	15.3	5.76	0	0	0	0	0	0	0	0.333	0	0	0
ENSB:tv6GQC98IaD-PjF	4.22	0	11.3	1.31	0	0	1170	17.3	0	0	0	273	0	5131	0	168	0	0	0
ENSB:VxbUjEi-sZX_0Tb	2.44	0	1.94	0.312	0	0	566	0	0	0	0	110	0	3546	14.3	109	0	0	0
ENSB:yGGHaqp2kGNqEwg	0	0	0	0	0	60.0	0	91.5	0	0	11.5	10.5	0	0	102	8.95	0	0	0
ENSB:gWuK6w5cAWhRRG0	1.07	0	0	0	0	0	10.0	0	0	0	0	4.13	0	4.46	0	0.531	0	0	0
ENSB:rUFF4aV61jIe4hN	0	0	0	0	0	0	0	0	0	25.6	0	0	0	0	0	3.99	0	0	14.0
ENSB:s8UDqmGMVC_q3po	0.52	0	0	0	0	0	20.7	0	0	0	0	0	0	0	0	0.397	0	0	0
ENSB:_2UGWBjZv1CN37P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:PqWhZ8h3CzAohXy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:LXXNGwnKxh11hFt	0	0	0	0	0	0	28.6	0	0	0	0	0	0	0	0	0.497	0	0	0
ENSB:1HizLAx6C-IfBES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:HsboiuJhNlt5mWE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b2860	0	0	0	0	0	0	140	0	0	1.9	9.42	0	0	0	0	4.34	0	0	0.886
b2861	0	0	0	0	0	0	7.18	0	0	0	0	31.1	0	0	0	1.36	0	0	0
ENSB:SImTyzKzXl_lrLP	49.2	10.2	39.5	1.59	0	0	0	82.7	29.4	11.1	0	28.2	0	4.49	3.54	10.9	0	0	5.17
ENSB:cO7TMaPYUy9B6vd	31.2	0	0	0	0	0	5.23	0	0	3.73	0	0	0	0	11.5	3.38	0	0	1.73
ENSB:Locv8XL92TZB58A	39.7	0	0.984	0.111	0	0	9.1	19.6	24.7	0	0	2.67	0	0	0	4.16	0	0	0.517
ENSB:7bQG9lpovODb98j	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2	0	0	0
